Levy,Manufacturer,Model,Category,Leather interior,Fuel type,Engine volume,Mileage(Km),Cylinders,Gear box type,Drive wheels,Wheel,Color,Airbags,Age,Predicted_Price,Actual_Price
761.0,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,555.0,4.0,Tiptronic,Front,Left wheel,White,0.0,15.0,200.58947204163954,200
781.0,HONDA,FIT,Hatchback,No,Hybrid,1.3,120000.0,4.0,Automatic,Front,Right-hand drive,Red,10.0,14.0,11290.000000000235,11290
810.0,VOLKSWAGEN,Jetta,Sedan,Yes,Petrol,1.8,27000.0,4.0,Tiptronic,Front,Left wheel,Grey,6.0,9.0,23206.999999999494,23207
781.0,FORD,Mondeo,Goods wagon,No,CNG,1.8,40000000.0,4.0,Manual,Front,Left wheel,Green,4.0,29.0,2821.9999999999623,2822
1058.0,TOYOTA,Highlander sport,Jeep,Yes,Petrol,3.5,134114.0,6.0,Automatic,4x4,Left wheel,White,10.0,13.0,37632.9999999994,37633
442.0,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,19109.0,4.0,Automatic,Front,Left wheel,Silver,12.0,8.0,8781.00000000004,8781
639.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,133169.0,4.0,Automatic,Front,Left wheel,White,4.0,11.0,41544.871399062766,41547
781.0,SUBARU,Forester,Jeep,No,Petrol,2.0,2147483647.0,4.0,Tiptronic,4x4,Right-hand drive,White,12.0,20.0,10036.000000000015,10036
779.0,FORD,Fusion,Sedan,No,Petrol,2.5,71000.0,4.0,Automatic,Front,Left wheel,White,12.0,12.0,16308.000000000318,16308
781.0,HYUNDAI,Elantra,Sedan,No,Petrol,1.8,109000.0,4.0,Automatic,Front,Left wheel,Silver,8.0,13.0,16621.000000000327,16621
687.0,DAEWOO,Lacetti,Sedan,Yes,Diesel,1.6,75840.0,4.0,Automatic,Front,Left wheel,Black,4.0,15.0,6743.179882398836,6743
431.0,BMW,X5,Jeep,Yes,Hybrid,2.0,73856.0,4.0,Automatic,4x4,Left wheel,Black,12.0,9.0,706.0000000000072,706
640.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,144950.0,4.0,Automatic,Front,Left wheel,Grey,4.0,12.0,37229.28715652722,37232
1308.0,BMW,X5 Sport,Jeep,Yes,Petrol,4.4,192000.0,8.0,Tiptronic,4x4,Left wheel,Black,12.0,13.0,31360.99999999973,31361
781.0,NISSAN,Tiida,Hatchback,Yes,Petrol,1.6,150000.0,4.0,Manual,Front,Left wheel,Black,6.0,18.0,8623.999999999945,8624
528.0,HYUNDAI,Accent,Sedan,Yes,Diesel,1.6,150743.0,4.0,Automatic,Front,Left wheel,Silver,4.0,11.0,13589.000000000253,13589
790.0,DAEWOO,Lacetti,Sedan,Yes,Petrol,1.6,138719.0,4.0,Automatic,Front,Left wheel,Silver,4.0,16.0,7520.039040309331,7517
642.0,FORD,C-MAX,Hatchback,No,Hybrid,2.0,128205.0,4.0,Automatic,Front,Left wheel,Silver,10.0,13.0,17876.00000000025,17876
2455.0,LEXUS,GX 470,Jeep,Yes,Petrol,4.7,280354.0,8.0,Automatic,4x4,Left wheel,White,0.0,17.0,861.999999999996,862
639.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,191826.0,4.0,Automatic,Front,Left wheel,Silver,4.0,11.0,23131.055720607557,23129
1058.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,240987.0,6.0,Automatic,4x4,Left wheel,Black,12.0,13.0,1646.0000000000105,1646
639.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,2.0,122566.0,4.0,Automatic,Front,Left wheel,Silver,12.0,11.0,940.9999999999992,941
781.0,HONDA,FIT,Hatchback,No,Petrol,1.3,117000.0,4.0,Automatic,Front,Right-hand drive,Silver,4.0,20.0,8154.000000000202,8154
1211.0,HYUNDAI,Veracruz,Jeep,Yes,Diesel,3.0,45000.0,6.0,Automatic,Front,Left wheel,Black,14.0,15.0,24461.959996762704,24462
781.0,AUDI,A4,Sedan,Yes,Petrol,1.8,259200.0,4.0,Tiptronic,4x4,Left wheel,Grey,6.0,21.0,9293.262035733753,9300
1017.0,FORD,Focus,Hatchback,No,Petrol,2.0,75200.0,4.0,Tiptronic,Front,Left wheel,Silver,8.0,8.0,21011.99999999971,21012
781.0,MITSUBISHI,Lancer,Sedan,No,Petrol,2.0,249600.0,4.0,Tiptronic,Front,Left wheel,Grey,6.0,18.0,12544.000000000364,12544
781.0,NISSAN,Teana,Sedan,No,Petrol,2.3,201000.0,6.0,Automatic,Front,Right-hand drive,White,6.0,22.0,5645.0000000000555,5645
488.0,KIA,Picanto,Sedan,Yes,Petrol,1.0,34130.0,3.0,Automatic,Front,Left wheel,White,4.0,9.0,11917.000000000196,11917
642.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,36545.0,4.0,Automatic,Front,Left wheel,White,4.0,13.0,8310.999999999787,8311
528.0,HYUNDAI,Elantra,Sedan,Yes,Diesel,1.6,147966.0,4.0,Automatic,Front,Left wheel,White,4.0,11.0,25889.000000000007,25889
1017.0,MERCEDES-BENZ,E 300,Sedan,Yes,Petrol,2.0,50930.0,4.0,Automatic,Rear,Left wheel,Black,12.0,8.0,22579.999999999724,22580
781.0,OPEL,Corsa,Sedan,No,Petrol,1.4,11111.0,4.0,Manual,Front,Left wheel,Green,2.0,28.0,3499.9999999999977,3500
765.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,509362.0,4.0,Automatic,Front,Left wheel,Silver,4.0,10.0,15367.000000000242,15367
781.0,TOYOTA,Camry sport,Sedan,Yes,Petrol,2.5,65000.0,6.0,Tiptronic,Front,Left wheel,Blue,12.0,9.0,120.39388351917849,120
640.0,BMW,328,Sedan,Yes,Petrol,2.0,189259.0,4.0,Automatic,Rear,Left wheel,Black,12.0,12.0,1725.0000000000182,1725
781.0,OPEL,Zafira,Minivan,No,Petrol,2.2,111111.0,4.0,Manual,Front,Left wheel,Grey,12.0,23.0,9408.000000000116,9408
645.0,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.8,170872.0,4.0,Automatic,Front,Left wheel,Grey,4.0,14.0,9832.84278977962,9832
880.0,SSANGYONG,Actyon,Jeep,Yes,Diesel,1.6,40137.0,4.0,Automatic,Front,Left wheel,Grey,4.0,7.0,44753.109180867665,44752
831.0,LEXUS,HS 250h,Sedan,Yes,Hybrid,2.4,127507.0,4.0,Automatic,Front,Left wheel,White,12.0,14.0,2037.99999999999,2038
891.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,75540.0,4.0,Automatic,Front,Left wheel,White,4.0,9.0,57993.58626989406,57961
777.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,0.0,4.0,Automatic,Front,Left wheel,Black,12.0,11.0,1959.999999999981,1960
781.0,TOYOTA,Prius,Sedan,Yes,Hybrid,1.6,45888.0,4.0,Automatic,Front,Left wheel,White,12.0,17.0,30.000000000000014,30
518.0,TOYOTA,Avalon,Sedan,Yes,Hybrid,2.5,132645.0,4.0,Automatic,Front,Left wheel,White,12.0,9.0,469.9999999999908,470
891.0,MINI,Cooper S Cabrio,Hatchback,Yes,Petrol,2.0,59408.0,4.0,Automatic,Front,Left wheel,Black,12.0,9.0,314.0000000000039,314
781.0,HYUNDAI,Sonata,Sedan,Yes,LPG,3.3,243200.0,6.0,Tiptronic,Front,Left wheel,Black,10.0,19.0,10036.000000000015,10036
781.0,JEEP,Liberty,Jeep,No,Petrol,3.7,216000.0,6.0,Automatic,4x4,Left wheel,Pink,2.0,22.0,10663.00000000014,10663
917.0,BMW,X5,Jeep,Yes,Diesel,3.0,137802.0,6.0,Automatic,4x4,Left wheel,Black,0.0,12.0,1019.0000000000098,1019
642.0,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,131627.0,4.0,Automatic,Front,Left wheel,Black,4.0,13.0,15034.999999999782,15035
707.0,SUBARU,Impreza,Hatchback,No,Petrol,2.0,128000.0,4.0,Tiptronic,4x4,Left wheel,Silver,7.0,14.0,14898.229926941169,14900
1091.0,CHEVROLET,Impala,Sedan,Yes,Petrol,2.5,59066.0,4.0,Automatic,Front,Left wheel,Black,4.0,9.0,54712.89355910712,54697
1481.0,JAGUAR,Daimler,Jeep,Yes,Petrol,3.0,81270.0,6.0,Automatic,4x4,Left wheel,White,12.0,8.0,549.0000000000008,549
642.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,148794.0,4.0,Automatic,Front,Left wheel,White,4.0,13.0,23101.906316564895,23104
382.0,HYUNDAI,Sonata Limited,Sedan,Yes,Hybrid,2.4,73825.0,4.0,Automatic,Front,Left wheel,Black,8.0,11.0,16934.99999999977,16935
1659.0,TOYOTA,Tundra,Sedan,Yes,Petrol,5.7,0.0,8.0,Automatic,4x4,Left wheel,White,12.0,11.0,3292.9999999999627,3293
494.0,MITSUBISHI,Mirage,Hatchback,No,Petrol,1.2,80000.0,3.0,Tiptronic,Front,Left wheel,Blue,16.0,10.0,10036.000000000015,10036
917.0,AUDI,Q5 S-line,Jeep,Yes,Petrol,3.0,139259.0,6.0,Tiptronic,4x4,Left wheel,Black,12.0,12.0,42336.45998431155,42337
781.0,SUBARU,Forester,Goods wagon,No,Petrol,2.0,1000.0,4.0,Manual,4x4,Right-hand drive,Silver,4.0,25.0,3410.843625958663,3400
1750.0,TOYOTA,Highlander,Sedan,Yes,Hybrid,3.3,287274.0,6.0,Automatic,4x4,Left wheel,White,12.0,17.0,124.99999999999899,125
364.0,CHEVROLET,Spark,Hatchback,Yes,Petrol,1.0,40079.0,4.0,Automatic,Front,Left wheel,Black,4.0,13.0,6585.96999323459,6586
765.0,SUBARU,XV,Jeep,Yes,Petrol,2.0,250005.0,4.0,Automatic,4x4,Left wheel,Black,0.0,10.0,19444.000000000186,19444
781.0,TOYOTA,Aqua,Hatchback,No,Hybrid,1.5,100000.0,4.0,Variator,Front,Right-hand drive,White,6.0,12.0,14113.0,14113
503.0,HONDA,FIT,Sedan,Yes,Petrol,1.5,167158.0,4.0,Automatic,Front,Left wheel,Grey,0.0,13.0,2352.0000000000205,2352
730.0,SSANGYONG,Actyon,Jeep,Yes,Petrol,1.6,76398.0,4.0,Automatic,Front,Left wheel,White,4.0,9.0,40060.90253581798,40045
834.0,TOYOTA,Tacoma,Jeep,Yes,Petrol,2.7,158870.0,4.0,Automatic,Rear,Left wheel,White,12.0,12.0,314.0000000000039,314
1055.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,237158.0,6.0,Automatic,4x4,Left wheel,Black,12.0,12.0,157.0000000000017,157
645.0,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,116869.0,4.0,Automatic,Front,Left wheel,Black,0.0,14.0,706.0000000000072,706
1172.0,TOYOTA,Highlander,Jeep,Yes,Petrol,3.5,368064.0,6.0,Automatic,4x4,Left wheel,Grey,12.0,14.0,22579.999999999724,22580
526.0,KIA,Picanto,Sedan,Yes,Petrol,1.0,90000.0,4.0,Automatic,Front,Left wheel,Silver,4.0,16.0,4390.36548371703,4391
609.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,127515.0,4.0,Automatic,Front,Left wheel,Black,12.0,7.0,9722.000000000116,9722
781.0,VOLKSWAGEN,Jetta 2,Sedan,No,Petrol,2.0,125000.0,4.0,Automatic,Front,Left wheel,Grey,4.0,26.0,6585.999999999964,6586
781.0,VAZ,2107,Sedan,No,Petrol,0.3,18101.0,4.0,Manual,Rear,Left wheel,White,0.0,35.0,2999.9799933993045,3000
1018.0,MERCEDES-BENZ,ML 350,Jeep,Yes,Diesel,3.0,246600.0,6.0,Automatic,4x4,Left wheel,Grey,0.0,14.0,12075.349572556795,12074
1451.0,BMW,X6,Jeep,Yes,Petrol,4.4,147677.0,8.0,Automatic,4x4,Left wheel,Red,12.0,14.0,8154.000000000202,8154
1327.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,12000.0,4.0,Tiptronic,Front,Left wheel,Black,12.0,7.0,64293.130830128386,64290
781.0,MAZDA,Demio mazda2,Hatchback,No,CNG,1.4,185000.0,4.0,Manual,Front,Left wheel,Blue,4.0,22.0,7213.000000000082,7213
781.0,HONDA,Civic,Coupe,No,Petrol,1.4,152000.0,4.0,Manual,Front,Left wheel,Purple,2.0,27.0,6585.999999999964,6586
1017.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,140004.0,4.0,Automatic,Front,Left wheel,Blue,4.0,8.0,36067.63998682395,36068
777.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,128000.0,4.0,Automatic,Front,Left wheel,Grey,4.0,11.0,24427.475975768713,24433
781.0,SUBARU,Forester,Universal,No,CNG,2.5,267200.0,4.0,Automatic,4x4,Left wheel,Silver,2.0,25.0,4703.999999999961,4704
1533.0,DODGE,Challenger,Coupe,Yes,Petrol,3.6,126038.0,6.0,Automatic,Rear,Left wheel,Black,12.0,9.0,3292.9999999999627,3293
474.0,CHEVROLET,Sonic LT,Hatchback,No,Petrol,1.4,190460.0,4.0,Tiptronic,Front,Left wheel,White,8.0,12.0,7526.999999999905,7527
584.0,HYUNDAI,Elantra,Sedan,No,Petrol,1.8,105000.0,4.0,Automatic,Front,Left wheel,Blue,6.0,11.0,15681.000000000458,15681
781.0,HONDA,Civic,Sedan,No,Hybrid,1.3,2432000.0,4.0,Variator,Front,Left wheel,Grey,4.0,17.0,13172.000000000005,13172
738.0,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.4,35314.0,4.0,Automatic,Front,Left wheel,Black,12.0,8.0,314.0000000000039,314
639.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,131690.0,4.0,Automatic,Front,Left wheel,Grey,4.0,11.0,40466.082290010345,40443
562.0,CHEVROLET,Cruze,Sedan,No,Petrol,1.4,76800.0,4.0,Tiptronic,Front,Left wheel,Black,10.0,10.0,10975.999999999767,10976
781.0,MITSUBISHI,Delica,Minivan,No,Petrol,3.0,169000.0,6.0,Automatic,4x4,Right-hand drive,White,5.0,21.0,19129.999999999818,19130
1058.0,MERCEDES-BENZ,ML 350,Jeep,Yes,Diesel,3.5,224118.0,6.0,Automatic,4x4,Left wheel,White,12.0,13.0,94.00000000000092,94
1053.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,219030.0,6.0,Automatic,4x4,Left wheel,Black,12.0,11.0,29792.999999999523,29793
1850.0,MERCEDES-BENZ,ML 350,Jeep,Yes,Diesel,3.5,366869.0,6.0,Automatic,4x4,Left wheel,Black,12.0,17.0,3763.0000000000528,3763
928.0,OPEL,Corsa,Hatchback,No,Petrol,1.4,180000.0,4.0,Manual,Front,Left wheel,Black,8.0,18.0,10349.00000000012,10349
639.0,CHEVROLET,Orlando,Jeep,Yes,Diesel,2.0,71340.0,4.0,Automatic,Front,Left wheel,Black,4.0,12.0,10034.994846868003,10032
781.0,AUDI,Allroad Allroad,Universal,Yes,Diesel,3.0,135000.0,6.0,Tiptronic,4x4,Left wheel,Brown,8.0,12.0,84659.17448320574,84675
751.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.4,203200.0,4.0,Automatic,Front,Left wheel,Blue,4.0,12.0,24461.70982969335,24462
781.0,SUBARU,Legacy bl5,Sedan,No,Petrol,2.0,182000.0,4.0,Tiptronic,4x4,Right-hand drive,Silver,2.0,22.0,9408.000000000116,9408
574.0,HONDA,Insight,Hatchback,Yes,Hybrid,1.3,245070.0,4.0,Automatic,Front,Left wheel,White,0.0,15.0,549.0000000000008,549
730.0,SSANGYONG,Actyon,Jeep,Yes,Diesel,1.6,45482.0,4.0,Automatic,Front,Left wheel,Silver,4.0,9.0,39493.37089676077,39499
638.0,KIA,Optima,Sedan,Yes,Petrol,2.0,36037.0,4.0,Automatic,Front,Left wheel,Silver,4.0,11.0,16621.000000000327,16621
765.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,371964.0,4.0,Automatic,Front,Left wheel,Orange,4.0,10.0,12544.000000000364,12544
642.0,CHEVROLET,Orlando,Jeep,Yes,Diesel,2.0,163000.0,4.0,Automatic,Front,Left wheel,Grey,4.0,13.0,20004.689761978716,20005
749.0,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.4,127906.0,4.0,Automatic,Front,Left wheel,Blue,12.0,11.0,1568.0000000000232,1568
640.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,235300.0,4.0,Automatic,Front,Left wheel,Silver,4.0,12.0,28913.70706860091,28909
919.0,BMW,X5,Jeep,Yes,Diesel,3.0,274098.0,6.0,Automatic,4x4,Left wheel,White,0.0,13.0,7213.000000000082,7213
1079.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,2.0,17254.0,4.0,Automatic,Front,Left wheel,Grey,12.0,7.0,281.99999999999903,282
781.0,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,157000.0,4.0,Automatic,Front,Left wheel,Grey,12.0,11.0,33241.32583346444,33243
691.0,HONDA,FIT,Hatchback,Yes,Petrol,1.3,79363.0,4.0,Automatic,Front,Left wheel,Black,4.0,8.0,16400.377808363293,16399
707.0,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,64666.0,4.0,Automatic,Front,Left wheel,White,4.0,14.0,13396.030180701635,13423
862.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,52686.0,4.0,Automatic,Front,Left wheel,Silver,4.0,14.0,18668.909978517448,18669
900.0,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.4,114885.0,4.0,Automatic,Front,Left wheel,Black,12.0,10.0,3292.9999999999627,3293
781.0,MAZDA,323,Hatchback,No,Petrol,1.5,300000.0,4.0,Manual,Front,Left wheel,Silver,2.0,27.0,2352.0000000000205,2352
781.0,BMW,X5,Jeep,Yes,Petrol,4.8,200000.0,8.0,Tiptronic,4x4,Left wheel,Grey,8.0,17.0,21639.00000000023,21639
781.0,CHRYSLER,PT Cruiser,Hatchback,Yes,Petrol,2.5,1000.0,6.0,Automatic,Front,Left wheel,Yellow,4.0,19.0,4500.000000000079,4500
781.0,BMW,335,Coupe,Yes,Petrol,3.5,130000.0,6.0,Manual,Rear,Right-hand drive,Black,8.0,18.0,20384.99999999983,20385
501.0,TOYOTA,Aqua,Hatchback,Yes,Petrol,1.5,123000.0,4.0,Automatic,Front,Left wheel,White,4.0,11.0,12604.400122530002,12607
781.0,HONDA,FIT,Hatchback,No,Petrol,1.3,186000.0,4.0,Automatic,Front,Right-hand drive,Silver,5.0,22.0,7683.169814100118,7683
781.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,101000.0,4.0,Tiptronic,Front,Left wheel,Black,10.0,13.0,21011.99999999971,21012
779.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,124912.0,4.0,Automatic,Front,Left wheel,White,12.0,12.0,3763.0000000000528,3763
1083.0,CADILLAC,SRX,Jeep,Yes,Petrol,3.6,126043.0,6.0,Automatic,Front,Left wheel,Black,12.0,12.0,3292.9999999999627,3293
781.0,SUZUKI,Kizashi,Sedan,No,Petrol,2.4,92000.0,4.0,Manual,Front,Left wheel,White,6.0,15.0,15052.99999999988,15053
781.0,FORD,Galaxy,Minivan,No,Petrol,2.2,11111.0,5.0,Automatic,Front,Left wheel,Blue,6.0,24.0,1891.3386268533259,1900
781.0,MERCEDES-BENZ,E 230,Limousine,No,CNG,2.3,310000.0,4.0,Manual,Rear,Left wheel,Silver,2.0,29.0,9408.000000000116,9408
781.0,BMW,328,Sedan,Yes,Petrol,3.0,226000.0,6.0,Tiptronic,Rear,Left wheel,Black,10.0,19.0,15052.99999999988,15053
781.0,MERCEDES-BENZ,E 320,Sedan,Yes,CNG,3.2,205000.0,6.0,Automatic,Rear,Left wheel,Silver,6.0,26.0,6272.0000000001055,6272
781.0,TOYOTA,Prius C,Hatchback,Yes,Hybrid,1.5,69000.0,5.0,Automatic,Front,Right-hand drive,White,12.0,11.0,17248.959995408444,17249
781.0,TOYOTA,ISIS,Minivan,No,Petrol,2.0,198555.0,4.0,Automatic,4x4,Right-hand drive,Silver,4.0,20.0,9408.000000000116,9408
781.0,BMW,X5 3.5,Jeep,Yes,Petrol,3.0,196000.0,6.0,Tiptronic,4x4,Left wheel,Black,12.0,11.0,70554.40972660434,70562
1325.0,HYUNDAI,H1,Microbus,Yes,Diesel,2.5,21442.0,4.0,Automatic,Front,Left wheel,White,4.0,6.0,83121.00574686597,83107
1079.0,PORSCHE,Cayman,Jeep,Yes,Petrol,2.0,1166.0,4.0,Automatic,Rear,Left wheel,White,12.0,7.0,25716.64984397768,25716
707.0,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.0,247713.0,4.0,Automatic,Front,Left wheel,Silver,4.0,14.0,18240.149980061997,18240
738.0,CHEVROLET,Cruze,Sedan,No,Petrol,1.4,44800.0,4.0,Automatic,Front,Left wheel,Silver,12.0,8.0,17405.878911800253,17405
781.0,NISSAN,Note,Sedan,No,LPG,1.5,138000.0,4.0,Automatic,Front,Right-hand drive,Black,0.0,18.0,8467.000000000095,8467
781.0,TOYOTA,Ipsum,Minivan,No,Petrol,2.4,195000.0,4.0,Automatic,Front,Right-hand drive,Black,0.0,21.0,9408.000000000116,9408
781.0,MERCEDES-BENZ,CL 55 AMG KOMPRESSOR,Coupe,Yes,Petrol,5.5,240000.0,8.0,Tiptronic,Rear,Left wheel,Black,8.0,22.0,29792.999999999523,29793
781.0,TOYOTA,Camry XLE,Sedan,Yes,Hybrid,2.5,169600.0,4.0,Automatic,Front,Left wheel,Black,12.0,13.0,22894.000000000462,22894
640.0,FORD,Fusion,Sedan,Yes,Hybrid,2.0,174619.0,4.0,Automatic,Front,Left wheel,Grey,0.0,12.0,281.99999999999903,282
781.0,FORD,Transit,Goods wagon,No,Diesel,2.0,135000.0,4.0,Manual,Front,Left wheel,White,2.0,23.0,10002.038475855845,10000
831.0,HYUNDAI,Elantra,Sedan,Yes,LPG,1.6,110000.0,4.0,Automatic,Front,Left wheel,White,4.0,8.0,23671.682874936567,23678
531.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,97000.0,4.0,Automatic,Front,Left wheel,White,4.0,13.0,19707.18990938637,19707
833.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.2,208082.0,4.0,Automatic,Front,Left wheel,White,4.0,10.0,43556.65937360961,43548
1756.0,HYUNDAI,Genesis,Coupe,Yes,Petrol,3.8,187143.0,4.0,Automatic,Front,Left wheel,White,4.0,16.0,13460.03218977081,13463
781.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,80000.0,4.0,Automatic,Front,Left wheel,Silver,12.0,13.0,17249.000000000473,17249
1104.0,BMW,X5,Jeep,Yes,Petrol,3.0,77442.0,6.0,Automatic,Rear,Left wheel,Black,12.0,10.0,706.0000000000072,706
781.0,BMW,320,Coupe,No,Petrol,2.0,357806.0,6.0,Manual,Rear,Left wheel,Blue,2.0,29.0,6585.999999999964,6586
1172.0,TOYOTA,Highlander,Jeep,Yes,Hybrid,3.5,342622.0,6.0,Automatic,4x4,Left wheel,Black,12.0,14.0,1568.0000000000232,1568
649.0,HONDA,FIT,Hatchback,No,Petrol,1.5,2000.0,4.0,Automatic,Front,Left wheel,Blue,4.0,15.0,10975.999999999767,10976
2188.0,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,49000.0,4.0,Automatic,Front,Right-hand drive,White,8.0,9.0,21998.128939826307,22000
781.0,BMW,318,Sedan,No,Petrol,1.9,0.0,4.0,Manual,Rear,Left wheel,Black,4.0,27.0,6272.0000000001055,6272
781.0,TOYOTA,Prius,Sedan,No,Hybrid,1.8,136600.0,4.0,Automatic,Front,Left wheel,White,8.0,12.0,21325.999999999793,21326
530.0,KIA,RIO,Sedan,Yes,Petrol,1.6,53386.0,4.0,Automatic,Front,Left wheel,Black,12.0,12.0,1959.999999999981,1960
781.0,BMW,325,Sedan,No,Petrol,3.0,180000.0,6.0,Tiptronic,Rear,Left wheel,Blue,6.0,16.0,14113.0,14113
765.0,BMW,X4,Jeep,Yes,Petrol,2.0,96360.0,4.0,Automatic,4x4,Left wheel,White,12.0,10.0,19444.000000000186,19444
781.0,MERCEDES-BENZ,E 200,Sedan,No,CNG,2.0,165000.0,4.0,Manual,Rear,Left wheel,White,6.0,26.0,7840.0000000000055,7840
1077.0,SUBARU,Crosstrek,Sedan,Yes,Petrol,2.0,7971.0,4.0,Automatic,4x4,Left wheel,Blue,12.0,6.0,549.0000000000008,549
781.0,NISSAN,Note,Sedan,No,Petrol,1.5,113111.0,4.0,Automatic,Front,Left wheel,Grey,4.0,17.0,7525.63787174669,7527
917.0,BMW,535 I,Sedan,Yes,Petrol,3.0,93493.0,6.0,Tiptronic,Rear,Left wheel,Blue,12.0,12.0,29480.23816192647,29479
584.0,TOYOTA,Corolla,Sedan,No,Petrol,1.8,87000.0,4.0,Variator,Front,Left wheel,White,8.0,11.0,21011.99999999971,21012
874.0,VOLKSWAGEN,UP,Hatchback,No,Petrol,1.0,44333.0,4.0,Automatic,Front,Right-hand drive,Black,6.0,12.0,6899.000000000109,6899
1058.0,TOYOTA,Highlander,Jeep,Yes,Hybrid,3.5,363059.0,6.0,Automatic,4x4,Left wheel,White,12.0,13.0,1490.000000000002,1490
891.0,CHEVROLET,Captiva,Jeep,Yes,Diesel,2.0,48774.0,4.0,Automatic,Front,Left wheel,Black,4.0,9.0,49162.35315064817,49174
753.0,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.4,93816.0,4.0,Automatic,Front,Left wheel,Black,0.0,13.0,281.99999999999903,282
781.0,VOLKSWAGEN,Jetta,Sedan,Yes,Diesel,2.5,162987.0,5.0,Automatic,Front,Left wheel,Grey,12.0,13.0,392.00000000000034,392
781.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,52000.0,4.0,Tiptronic,Front,Left wheel,Grey,10.0,7.0,72073.13803116436,72130
1266.0,HONDA,FIT,Hatchback,No,Hybrid,1.5,60000.0,4.0,Automatic,Front,Right-hand drive,Silver,4.0,11.0,11290.000000000235,11290
639.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,419603.0,4.0,Automatic,Front,Left wheel,Orange,4.0,11.0,8467.000000000095,8467
1024.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,369814.0,4.0,Automatic,Front,Left wheel,Blue,12.0,15.0,469.9999999999908,470
1011.0,FORD,Explorer,Jeep,Yes,Petrol,2.3,99742.0,4.0,Automatic,Front,Left wheel,White,4.0,9.0,77735.31945372558,78048
640.0,FORD,Fusion,Sedan,Yes,Hybrid,2.0,320554.0,4.0,Automatic,Front,Left wheel,White,0.0,12.0,4077.000000000071,4077
781.0,HYUNDAI,Elantra,Coupe,No,Petrol,1.8,77000.0,6.0,Manual,Front,Left wheel,Beige,0.0,12.0,12231.089967237362,12231
707.0,KIA,Avella,Coupe,Yes,Petrol,2.0,226544.0,4.0,Automatic,Front,Left wheel,Silver,12.0,14.0,392.00000000000034,392
87.0,MERCEDES-BENZ,CLS 550,Sedan,Yes,Petrol,0.0,92800.0,8.0,Automatic,Rear,Left wheel,Black,12.0,11.0,78.41049181600258,78
784.0,FORD,Fusion,Sedan,Yes,Petrol,1.5,77368.0,4.0,Automatic,Front,Left wheel,Golden,12.0,8.0,3141.707215696877,3136
761.0,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,228661.0,4.0,Automatic,Front,Left wheel,White,12.0,15.0,549.0000000000008,549
779.0,TOYOTA,Camry,Sedan,No,Petrol,2.5,176000.0,4.0,Tiptronic,Front,Left wheel,Grey,5.0,12.0,13879.987846657641,13877
1195.0,MERCEDES-BENZ,Vito,Microbus,No,Diesel,2.2,179348.0,4.0,Manual,Rear,Left wheel,White,2.0,17.0,21011.909993767254,21012
