Price,Levy,Manufacturer,Model,Category,Leather interior,Fuel type,Engine volume,Mileage(Km),Cylinders,Gear box type,Drive wheels,Wheel,Color,Airbags,Age
8154,1282,KIA,Carens,Jeep,Yes,Diesel,2.0,51999,4,Automatic,Front,Left wheel,Black,4,18
872946,2067,LAMBORGHINI,Urus,Universal,Yes,Petrol,4.0,2531,8,Tiptronic,4x4,Left wheel,Black,0,6
34572,697,HONDA,Civic,Sedan,Yes,Petrol,1.8,67190,4,Automatic,Front,Left wheel,White,4,10
220,1194,TOYOTA,Tacoma,Jeep,Yes,Petrol,4.0,239342,6,Automatic,4x4,Left wheel,Silver,12,12
18660,723,KIA,Cerato,Sedan,Yes,Diesel,1.6,29420,4,Automatic,Front,Left wheel,Silver,4,9
49237,1342,TOYOTA,Tacoma,Jeep,Yes,Petrol,2.7,94262,4,Automatic,Rear,Left wheel,White,12,8
5018,1624,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,109139,6,Automatic,Rear,Left wheel,Black,12,16
5331,-,NISSAN,Rasheen,Hatchback,No,Petrol,1.5,186000,4,Automatic,4x4,Right-hand drive,White,2,25
20228,890,KIA,Optima,Sedan,Yes,Petrol,2.0,29112,4,Automatic,Front,Left wheel,White,4,9
45542,1017,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,95251,4,Automatic,Front,Left wheel,Silver,4,8
14834,531,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,131443,4,Automatic,Front,Left wheel,Silver,4,13
8781,431,FORD,Fusion,Sedan,Yes,Hybrid,2.0,194974,4,Automatic,Front,Left wheel,Black,0,9
16549,707,HYUNDAI,Genesis,Coupe,Yes,Petrol,2.0,107005,4,Automatic,Front,Left wheel,Grey,4,14
13485,-,MERCEDES-BENZ,E 320,Sedan,Yes,Petrol,3.2,231200,6,Tiptronic,Rear,Left wheel,Golden,10,21
16621,-,TOYOTA,Prius,Sedan,No,Hybrid,1.8,284800,4,Automatic,Front,Left wheel,Black,8,14
49751,891,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,17996,4,Automatic,Front,Left wheel,White,4,9
10976,-,SUBARU,Legacy,Sedan,No,LPG,2.0,210000,4,Tiptronic,4x4,Right-hand drive,Beige,2,18
11604,475,CHEVROLET,Cruze,Sedan,No,Petrol,1.4,165000,4,Tiptronic,Front,Left wheel,Silver,10,13
31,353,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,0,4,Automatic,Front,Left wheel,Grey,0,10
10036,-,MERCEDES-BENZ,E 36 AMG,Sedan,No,Petrol,2.0,230000,4,Manual,Rear,Left wheel,Black,12,24
25089,-,სხვა,IVECO DAYLY,Microbus,No,Diesel,2.3,328000,4,Manual,Rear,Left wheel,White,1,18
36065,1399,TOYOTA,Sienna,Minivan,Yes,Petrol,3.5,227200,6,Tiptronic,Front,Left wheel,White,16,15
4704,-,MERCEDES-BENZ,320,Coupe,Yes,Petrol,3.2,320000,4,Automatic,Front,Left wheel,Black,4,25
1568,1493,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,77205,6,Automatic,Rear,Left wheel,Grey,12,9
13328,761,TOYOTA,Prius,Sedan,No,Hybrid,1.8,236000,4,Automatic,Front,Left wheel,Black,12,15
50178,1249,TOYOTA,RAV 4,Jeep,Yes,Petrol,2.5,60000,4,Automatic,4x4,Left wheel,Silver,12,8
157,333,FORD,Fusion,Sedan,Yes,Hybrid,2.0,186048,4,Automatic,Front,Left wheel,Black,0,11
188,382,CHEVROLET,Volt,Hatchback,Yes,Hybrid,1.5,125358,4,Automatic,Front,Left wheel,Grey,0,8
12858,765,MERCEDES-BENZ,GLA 250,Jeep,Yes,Petrol,2.0,159928,4,Automatic,Front,Left wheel,Black,0,10
60,-,HYUNDAI,Accent,Sedan,No,Petrol,1.4,150000,4,Manual,Front,Left wheel,Silver,8,13
42337,-,FORD,Transit,Microbus,No,Diesel,2.2,56000,4,Manual,Rear,Left wheel,White,4,9
19309,836,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,243551,4,Automatic,Front,Left wheel,Black,4,15
392,690,LEXUS,RX 450,Jeep,Yes,Hybrid,3.5,27038,6,Automatic,4x4,Left wheel,White,12,9
4077,753,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.4,259934,4,Automatic,Front,Left wheel,Red,0,13
6899,-,OPEL,Astra,Hatchback,Yes,Petrol,1.6,111111,4,Manual,Front,Left wheel,Green,0,25
14113,-,TOYOTA,Prius,Sedan,No,Hybrid,1.5,160000,6,Automatic,Front,Left wheel,Grey,6,16
43905,-,BMW,550,Sedan,Yes,Petrol,4.4,55000,8,Tiptronic,Rear,Left wheel,Black,12,12
2901,503,HONDA,Civic,Sedan,Yes,Hybrid,1.5,146403,4,Automatic,Front,Left wheel,White,0,13
6800,-,BMW,525,Sedan,No,Petrol,2.5,157000,6,Manual,Rear,Left wheel,Blue,4,25
25089,-,BMW,335,Sedan,Yes,Diesel,3.0,197000,6,Tiptronic,Rear,Left wheel,Black,8,15
2195,1079,TOYOTA,CHR,Jeep,Yes,Petrol,2.0,22816,4,Automatic,Front,Left wheel,Grey,12,7
29793,640,AUDI,A4,Sedan,Yes,Petrol,2.0,176000,4,Tiptronic,Front,Left wheel,Grey,10,12
6272,-,MERCEDES-BENZ,Smart,Coupe,No,Petrol,0.6,126000,3,Tiptronic,Rear,Left wheel,Silver,6,24
33,2308,HUMMER,H3,Jeep,No,Petrol,3.7,185000,5,Tiptronic,4x4,Left wheel,Beige,12,18
15693,1141,JEEP,Compass,Jeep,Yes,Petrol,2.4,163866,4,Automatic,Front,Left wheel,Red,4,16
17092,642,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,51697,4,Automatic,Front,Left wheel,Grey,4,13
9722,1079,TOYOTA,CHR,Jeep,Yes,Petrol,2.0,38712,4,Automatic,Front,Left wheel,White,12,7
7527,639,SUBARU,XV,Jeep,Yes,Petrol,2.0,94000,4,Automatic,4x4,Left wheel,Black,8,11
21326,638,KIA,Optima,Sedan,Yes,Petrol,2.0,33670,4,Automatic,Front,Left wheel,White,4,11
16308,1811,LEXUS,GX 470,Jeep,Yes,Petrol,4.6,357246,8,Automatic,4x4,Left wheel,Grey,0,15
15400,640,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,107000,4,Tiptronic,Front,Left wheel,Silver,8,12
7840,-,OPEL,Astra,Goods wagon,No,Petrol,1.6,230000,4,Manual,Front,Left wheel,Blue,4,27
63,-,HONDA,FIT,Hatchback,No,LPG,1.5,220000,4,Variator,Front,Right-hand drive,Black,4,22
31082,777,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,170971,4,Automatic,Front,Left wheel,Grey,4,11
20385,-,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.2,88000,6,Tiptronic,4x4,Left wheel,Silver,8,19
30,-,OPEL,Astra,Hatchback,No,Petrol,1.8,200000,4,Manual,4x4,Left wheel,Black,12,27
15053,765,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,269972,4,Automatic,Front,Left wheel,Silver,4,10
251,490,HONDA,Insight,Hatchback,Yes,Hybrid,1.3,216858,4,Automatic,Front,Left wheel,Grey,0,14
45473,1249,TOYOTA,RAV 4,Jeep,Yes,Petrol,2.5,17600,4,Automatic,4x4,Left wheel,Red,12,8
42337,1307,CADILLAC,ATS,Coupe,Yes,Petrol,3.6,84800,6,Automatic,Rear,Left wheel,Silver,12,10
15718,836,SSANGYONG,Actyon,Jeep,Yes,Diesel,2.0,237003,4,Automatic,Front,Left wheel,Silver,4,15
9418,765,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,676825,4,Automatic,Front,Left wheel,White,4,10
5500,-,TOYOTA,Avensis,Sedan,No,Petrol,2.0,109000,4,Tiptronic,Front,Left wheel,Brown,4,22
20698,639,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,71101,4,Automatic,Front,Left wheel,White,4,11
19121,531,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,121362,4,Automatic,Front,Left wheel,Black,4,13
13956,642,FORD,C-MAX PREMIUM,Hatchback,Yes,Plug-in Hybrid,2.0,199348,4,Automatic,Front,Left wheel,Green,8,13
6500,-,MERCEDES-BENZ,E 200,Sedan,No,Petrol,2.0,250000,4,Manual,Rear,Left wheel,Black,6,28
5018,502,HONDA,Civic,Sedan,Yes,Hybrid,1.5,118240,4,Automatic,Front,Left wheel,White,0,12
22580,-,MERCEDES-BENZ,ML 350,Jeep,Yes,Petrol,3.5,13900,6,Tiptronic,4x4,Left wheel,Black,10,18
32973,1086,JEEP,Grand Cherokee,Jeep,Yes,Petrol,3.6,175788,4,Automatic,Front,Left wheel,Silver,4,13
941,1325,BUICK,Century,Sedan,Yes,Petrol,2.5,2642,4,Automatic,4x4,Left wheel,Black,12,6
9722,-,MERCEDES-BENZ,E 220,Sedan,No,Diesel,2.2,235000,4,Manual,Rear,Left wheel,Blue,6,25
470,1399,MERCEDES-BENZ,E 350,Sedan,Yes,Petrol,3.5,229904,6,Automatic,4x4,Left wheel,Black,12,15
10349,836,HYUNDAI,Genesis,Coupe,Yes,Petrol,2.0,125126,4,Automatic,Front,Left wheel,Black,4,15
36065,1273,LAND ROVER,Discovery,Jeep,Yes,Diesel,2.7,147000,6,Tiptronic,4x4,Left wheel,Black,12,16
37730,891,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,161052,4,Automatic,Front,Left wheel,White,4,9
157,333,FORD,Fusion,Sedan,Yes,Hybrid,2.0,186048,4,Automatic,Front,Left wheel,Black,0,11
17876,781,VOLKSWAGEN,Passat,Sedan,Yes,Petrol,2.5,112000,4,Tiptronic,Front,Left wheel,White,8,13
42024,-,BMW,528,Sedan,Yes,Petrol,2.0,156800,4,Tiptronic,Rear,Left wheel,Black,12,12
15524,781,CHEVROLET,Cruze LT,Sedan,No,Petrol,1.4,21786,4,Automatic,Front,Left wheel,Black,8,7
2500,-,VOLVO,940,Sedan,No,CNG,2.3,111111,4,Manual,Rear,Left wheel,Green,0,32
15367,779,SUBARU,Forester,Jeep,No,Petrol,2.5,98000,4,Manual,4x4,Left wheel,Grey,6,12
549,690,CHEVROLET,Malibu,Sedan,Yes,Petrol,1.5,229003,4,Automatic,Front,Left wheel,Black,12,9
2901,1017,HYUNDAI,Elantra,Sedan,Yes,Petrol,2.0,82114,4,Automatic,Front,Left wheel,White,12,8
11290,586,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,146000,4,Automatic,Front,Left wheel,White,12,13
13172,893,OPEL,Zafira,Universal,No,CNG,1.6,175453,4,Manual,Front,Left wheel,Silver,8,17
1646,531,KIA,RIO,Hatchback,Yes,Petrol,1.6,172347,4,Automatic,Front,Left wheel,Red,12,13
54568,1360,LEXUS,GX 470,Jeep,Yes,Petrol,4.6,202651,8,Automatic,4x4,Left wheel,Black,0,12
21103,1104,HYUNDAI,Grandeur,Sedan,Yes,LPG,3.0,273249,4,Automatic,Front,Left wheel,Black,4,10
188,1185,FORD,Escape,Jeep,Yes,Hybrid,2.5,196682,4,Automatic,Front,Left wheel,Black,0,16
7840,-,MITSUBISHI,Pajero IO,Jeep,No,Petrol,1.8,198000,4,Automatic,4x4,Left wheel,White,4,26
2038,738,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.4,71498,4,Automatic,Front,Left wheel,Red,12,8
13454,862,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,85226,4,Automatic,Front,Left wheel,Blue,4,14
29166,-,MERCEDES-BENZ,ML 350,Jeep,No,Petrol,3.7,208000,6,Tiptronic,4x4,Left wheel,Black,0,16
100,-,LEXUS,HS 250h,Sedan,Yes,Hybrid,2.4,150000,4,Automatic,Front,Left wheel,Blue,10,14
10036,-,MITSUBISHI,Pajero IO,Jeep,Yes,Petrol,2.0,0,4,Automatic,4x4,Left wheel,White,3,24
21326,1325,NISSAN,Altima,Sedan,Yes,Petrol,2.5,30296,4,Automatic,Front,Left wheel,Grey,12,6
16308,530,HYUNDAI,Veloster,Hatchback,Yes,Petrol,1.6,140160,4,Automatic,Front,Left wheel,Silver,12,12
13172,1267,TOYOTA,Aqua g soft leather sele,Hatchback,Yes,Hybrid,1.5,130000,4,Variator,Front,Right-hand drive,Red,8,12
706,765,SUBARU,XV,Jeep,Yes,Petrol,2.0,175562,4,Automatic,4x4,Left wheel,Black,0,10
3607,781,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,156518,4,Automatic,Front,Left wheel,White,12,13
20385,707,MITSUBISHI,Outlander Sport,Jeep,No,Petrol,2.0,95000,4,Automatic,4x4,Left wheel,Blue,10,14
11290,583,HYUNDAI,Accent,Sedan,Yes,Petrol,1.6,42211,4,Automatic,Front,Left wheel,Black,4,14
16621,448,HONDA,Insight,Hatchback,No,Petrol,1.3,172800,4,Variator,Front,Left wheel,Black,8,13
19757,-,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,109356,4,Automatic,Front,Left wheel,Brown,12,15
8467,640,KIA,Optima,Sedan,Yes,Petrol,2.0,61860,4,Automatic,Front,Left wheel,Silver,4,12
30326,777,HYUNDAI,H1,Universal,Yes,Diesel,2.5,245603,4,Automatic,Front,Left wheel,Black,4,11
14900,-,FORD,Escape,Jeep,No,Hybrid,2.3,261000,4,Automatic,4x4,Left wheel,White,7,18
10192,-,TOYOTA,BB,Minivan,No,Petrol,1.5,200000,4,Automatic,Front,Right-hand drive,White,8,19
13297,966,HYUNDAI,Genesis,Coupe,Yes,Petrol,2.0,177000,4,Automatic,Front,Left wheel,Silver,4,16
5018,1399,LEXUS,RX 450,Jeep,Yes,Hybrid,3.5,167222,6,Automatic,4x4,Left wheel,Black,12,15
89103,1011,FORD,Explorer,Jeep,Yes,Petrol,2.3,63992,4,Automatic,Front,Left wheel,White,4,9
706,585,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,105328,4,Automatic,Front,Left wheel,White,12,12
282,1399,LEXUS,RX 450,Jeep,Yes,Hybrid,3.5,311949,6,Automatic,Front,Left wheel,Silver,12,15
26030,-,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,61257,4,Tiptronic,Front,Left wheel,Grey,10,15
18033,-,HYUNDAI,Sonata S,Sedan,No,Petrol,1.8,88600,4,Automatic,Front,Left wheel,White,6,12
19444,530,HYUNDAI,Elantra i30,Hatchback,Yes,Diesel,1.6,122000,4,Tiptronic,Front,Left wheel,White,6,12
11259,640,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,38853,4,Automatic,Front,Left wheel,White,4,12
15685,-,HONDA,FIT,Hatchback,No,Hybrid,1.5,118507,4,Automatic,Front,Right-hand drive,White,4,12
25716,-,MINI,Countryman,Hatchback,Yes,Petrol,1.6,100800,4,Automatic,Front,Left wheel,White,6,11
706,777,MAZDA,616,Sedan,Yes,Petrol,2.5,0,4,Automatic,Front,Left wheel,Red,12,11
40983,639,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,163472,4,Automatic,Front,Left wheel,Grey,4,11
7840,-,FORD,Transit,Microbus,No,Diesel,2.5,0,4,Manual,Rear,Left wheel,White,0,29
11604,639,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,418369,4,Automatic,Front,Left wheel,Silver,4,11
16621,562,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.4,144000,4,Tiptronic,Front,Left wheel,White,12,10
7997,1850,LEXUS,RX 400,Jeep,Yes,Hybrid,3.5,244731,6,Automatic,Front,Left wheel,Black,12,17
17249,473,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.4,147718,4,Automatic,Front,Left wheel,White,12,11
4704,-,OPEL,Vectra B,Hatchback,No,Petrol,1.8,260000,4,Manual,Front,Left wheel,Green,2,29
64823,1079,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,29545,4,Automatic,Front,Left wheel,Black,4,7
18817,3989,INFINITI,QX56,Jeep,Yes,Petrol,5.6,219200,8,Automatic,4x4,Left wheel,Silver,16,19
17876,382,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.4,11000,4,Tiptronic,Front,Left wheel,White,12,11
14113,629,NISSAN,Juke,Jeep,No,Petrol,1.6,80000,4,Tiptronic,Front,Left wheel,Black,8,10
282,753,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.4,93816,4,Automatic,Front,Left wheel,Black,0,13
1098,394,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,398069,4,Automatic,Front,Left wheel,Black,12,11
31361,530,MINI,Paceman,Jeep,Yes,Petrol,1.6,45000,4,Tiptronic,Front,Left wheel,White,8,12
10036,5603,HYUNDAI,Sonata,Sedan,Yes,LPG,20.0,333686,4,Automatic,Front,Left wheel,Silver,4,11
7200,-,HONDA,Civic,Coupe,Yes,Petrol,1.6,2530,4,Manual,Front,Left wheel,White,2,25
18817,552,FORD,Focus,Sedan,No,Petrol,1.0,33600,3,Automatic,Front,Left wheel,Black,8,8
13485,-,FORD,Taurus,Sedan,Yes,LPG,3.8,338000,6,Automatic,4x4,Left wheel,Grey,6,11
40556,1017,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,48089,4,Automatic,Front,Left wheel,White,4,8
9543,426,CHEVROLET,Spark,Hatchback,Yes,Petrol,1.0,101512,4,Automatic,Front,Left wheel,Grey,4,10
17876,-,TOYOTA,Camry S,Sedan,No,LPG,2.4,167421,4,Automatic,Front,Left wheel,Silver,6,18
24239,446,HONDA,FIT,Hatchback,Yes,Petrol,1.3,62000,4,Automatic,Front,Left wheel,White,4,11
12027,502,HONDA,FIT,Hatchback,Yes,Petrol,1.5,113000,4,Automatic,Front,Left wheel,White,4,12
862,2455,LEXUS,GX 470,Jeep,Yes,Petrol,4.7,263190,8,Automatic,4x4,Left wheel,White,0,17
20266,531,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,106400,4,Automatic,Front,Left wheel,Silver,4,13
7213,-,VOLKSWAGEN,Golf 4,Hatchback,No,Petrol,2.0,190000,4,Manual,Front,Left wheel,Silver,6,23
10406,1047,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,51385,4,Automatic,Front,Left wheel,Grey,4,18
16308,-,TOYOTA,Prius C,Sedan,Yes,Hybrid,1.5,75000,4,Automatic,Front,Left wheel,Silver,8,11
21639,831,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,16687,4,Automatic,Front,Left wheel,Grey,4,8
16308,1811,LEXUS,GX 470,Jeep,Yes,Petrol,4.6,357246,8,Automatic,4x4,Left wheel,Grey,0,15
37564,765,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,150000,4,Automatic,Front,Left wheel,Blue,4,10
25716,915,BMW,X5,Jeep,Yes,Diesel,3.0,141384,6,Automatic,4x4,Left wheel,Blue,0,11
29793,-,BMW,X5,Jeep,Yes,Diesel,3.0,10000,6,Automatic,4x4,Left wheel,Black,12,16
4547,155,VOLKSWAGEN,Scirocco,Sedan,Yes,Petrol,0.2,111965,4,Automatic,Front,Left wheel,Black,12,10
15367,900,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.4,170000,4,Tiptronic,Front,Left wheel,Brown,10,10
18211,836,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,225814,4,Automatic,Front,Left wheel,Grey,4,15
17876,-,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,150000,4,Variator,Front,Left wheel,White,10,15
11133,1266,TOYOTA,Aqua G,Hatchback,No,Hybrid,1.5,104200,4,Tiptronic,Front,Right-hand drive,Purple,4,11
13799,-,HONDA,Insight,Hatchback,No,Hybrid,1.3,112000,4,Automatic,Front,Left wheel,Silver,4,15
23834,-,BMW,X5,Jeep,Yes,Petrol,3.5,1000,6,Tiptronic,4x4,Left wheel,Silver,10,16
27284,834,TOYOTA,Tacoma,Jeep,Yes,Petrol,2.7,397915,4,Automatic,Rear,Left wheel,White,12,12
14740,2469,BMW,X5 e53,Jeep,Yes,Petrol,3.0,320000,6,Automatic,4x4,Left wheel,Golden,0,21
941,1024,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,236571,4,Automatic,Front,Left wheel,Silver,12,15
3900,-,HONDA,Odyssey,Minivan,No,Petrol,2.3,68000,4,Automatic,Front,Right-hand drive,Silver,4,26
30,-,HONDA,FIT,Hatchback,No,Petrol,1.3,178000,4,Automatic,Front,Right-hand drive,Black,5,20
13172,639,FORD,Focus,Sedan,Yes,Petrol,2.0,134400,4,Tiptronic,Front,Left wheel,Red,8,11
8000,1031,NISSAN,Note,Hatchback,No,Petrol,1.2,58000,3,Automatic,Front,Right-hand drive,Carnelian red,2,12
15681,-,BMW,X5,Jeep,Yes,Diesel,3.0,292000,8,Tiptronic,4x4,Left wheel,Silver,10,23
2666,382,FORD,Fusion,Sedan,Yes,Hybrid,2.0,100747,4,Automatic,Front,Left wheel,Green,0,10
24709,528,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,54734,4,Automatic,Front,Left wheel,Silver,4,11
6272,-,VOLKSWAGEN,Jetta,Sedan,Yes,Petrol,2.0,320000,4,Tiptronic,Front,Left wheel,Black,2,25
941,642,VOLKSWAGEN,Jetta,Sedan,Yes,Diesel,2.0,141438,4,Automatic,Front,Left wheel,Black,12,13
39201,-,TOYOTA,Highlander LIMITED,Jeep,Yes,Hybrid,3.3,68609,4,Automatic,4x4,Left wheel,Silver,8,16
1803,749,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.4,0,4,Automatic,Front,Left wheel,Blue,12,11
30420,-,BMW,X5,Jeep,Yes,Diesel,3.0,198211,6,Tiptronic,4x4,Left wheel,Grey,12,13
220,1185,FORD,Escape,Jeep,Yes,Hybrid,2.5,193614,4,Automatic,Front,Left wheel,White,0,16
40,-,TOYOTA,Prius,Sedan,Yes,Hybrid,1.5,130000,6,Automatic,Front,Left wheel,Black,6,17
30517,777,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,151854,4,Automatic,Front,Left wheel,Grey,4,11
11447,-,FORD,Fiesta,Hatchback,No,Petrol,1.3,139200,4,Manual,Front,Left wheel,White,8,14
188,1659,TOYOTA,Tundra,Jeep,Yes,Petrol,5.7,101928,8,Automatic,4x4,Left wheel,Black,12,11
28225,-,MERCEDES-BENZ,ML 320,Jeep,Yes,Diesel,3.0,245470,6,Tiptronic,4x4,Left wheel,Grey,12,16
36065,1624,LEXUS,RX 350,Jeep,Yes,Petrol,3.5,155200,6,Tiptronic,4x4,Left wheel,Brown,12,16
22894,917,HYUNDAI,Grandeur,Sedan,Yes,Petrol,3.0,55171,4,Automatic,Front,Left wheel,Black,4,12
9408,-,NISSAN,March,Sedan,No,Petrol,1.2,97524,3,Automatic,Front,Right-hand drive,Purple,2,15
28592,502,TOYOTA,Aqua,Hatchback,Yes,Petrol,1.5,37900,4,Automatic,Front,Left wheel,Blue,4,12
9408,-,NISSAN,Teana,Sedan,No,Petrol,2.3,155000,4,Automatic,Front,Left wheel,Black,6,19
14113,934,TOYOTA,Camry,Sedan,No,Petrol,2.5,0,4,Tiptronic,Front,Left wheel,Black,8,10
16960,502,TOYOTA,Aqua,Hatchback,Yes,Petrol,1.5,86402,4,Automatic,Front,Left wheel,Silver,4,12
98282,1714,FORD,Explorer,Jeep,Yes,Petrol,3.5,20000,4,Automatic,Front,Left wheel,White,4,8
48610,518,TOYOTA,RAV 4,Jeep,No,Hybrid,2.5,19000,4,Tiptronic,4x4,Left wheel,Blue,12,9
7527,1714,MERCEDES-BENZ,GLE 350,Jeep,Yes,Petrol,3.5,55403,6,Automatic,Rear,Left wheel,Black,0,8
16778,585,HYUNDAI,Elantra,Sedan,No,Petrol,1.8,70000,4,Tiptronic,Front,Left wheel,Silver,0,12
14009,595,TOYOTA,Aqua,Hatchback,Yes,Petrol,1.5,137350,4,Automatic,Front,Left wheel,Silver,4,10
20855,890,KIA,Optima,Sedan,Yes,Petrol,2.0,31102,4,Automatic,Front,Left wheel,Black,4,9
392,1514,LEXUS,GX 470,Sedan,Yes,Petrol,4.6,202048,8,Automatic,4x4,Left wheel,White,0,14
314,1172,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,132630,6,Automatic,Rear,Left wheel,Silver,12,14
13485,831,KIA,Optima HYBRID,Sedan,No,Hybrid,2.4,88000,4,Automatic,Rear,Left wheel,Silver,8,14
282,761,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,423418,4,Automatic,Front,Left wheel,Black,12,15
706,1850,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,122874,6,Automatic,Rear,Left wheel,Black,12,17
18817,891,FORD,Focus,Hatchback,Yes,Petrol,2.0,74000,4,Tiptronic,Front,Left wheel,Black,12,9
6586,1077,TOYOTA,CHR,Jeep,Yes,Petrol,2.0,19968,4,Automatic,Front,Left wheel,White,12,6
862,394,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,130478,4,Automatic,Front,Left wheel,White,12,11
549,639,SUBARU,Forester,Jeep,Yes,Petrol,2.0,72613,4,Automatic,4x4,Left wheel,White,0,11
13799,503,TOYOTA,Prius C,Hatchback,No,Hybrid,1.5,1600,4,Variator,Front,Left wheel,White,12,13
10976,-,BMW,330,Coupe,Yes,CNG,3.0,176000,6,Tiptronic,Rear,Left wheel,Blue,4,20
12544,-,MERCEDES-BENZ,E 320,Sedan,Yes,Petrol,3.2,233000,6,Automatic,Rear,Right-hand drive,Silver,6,24
862,891,FORD,Fusion,Sedan,Yes,Petrol,2.0,145910,4,Automatic,Front,Left wheel,Grey,12,9
29122,934,HYUNDAI,H1,Universal,Yes,Diesel,2.5,238518,4,Automatic,Front,Left wheel,Grey,4,10
12544,765,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,536212,4,Automatic,Front,Left wheel,Orange,4,10
27174,831,JEEP,Compass,Jeep,Yes,Petrol,2.4,97277,4,Automatic,Front,Left wheel,White,4,14
15367,585,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,130000,4,Automatic,Front,Left wheel,White,12,12
784,1646,LEXUS,GX 460,Sedan,Yes,Petrol,4.6,129931,8,Automatic,4x4,Left wheel,Black,0,10
16891,730,HYUNDAI,Accent,Sedan,Yes,Diesel,1.6,43840,4,Automatic,Front,Left wheel,White,4,9
40142,1811,LEXUS,GX 470,Jeep,Yes,Petrol,4.6,357246,8,Automatic,4x4,Left wheel,Grey,0,15
62408,1811,LEXUS,GX 460,Jeep,Yes,Petrol,4.6,133000,8,Tiptronic,4x4,Left wheel,Silver,10,15
11917,-,MERCEDES-BENZ,CLK 320,Sedan,Yes,Petrol,3.2,212000,6,Automatic,Rear,Left wheel,Pink,8,22
14426,-,TOYOTA,Aqua,Hatchback,No,Hybrid,1.5,98000,4,Automatic,Front,Right-hand drive,White,8,12
23521,1058,TOYOTA,Highlander,Jeep,Yes,Petrol,3.5,140966,6,Automatic,4x4,Left wheel,Black,12,13
9722,-,VOLKSWAGEN,Jetta,Sedan,Yes,Petrol,2.5,198245,5,Automatic,Front,Left wheel,Black,10,18
10349,1273,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.7,74277,4,Automatic,Front,Left wheel,Silver,4,16
392,1249,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,63200,4,Automatic,Front,Left wheel,Grey,12,8
68994,1493,MERCEDES-BENZ,GLE 350,Jeep,Yes,Petrol,3.5,117368,6,Automatic,4x4,Left wheel,Black,0,9
1019,1537,TOYOTA,Highlander,Sedan,Yes,Hybrid,3.3,318358,6,Automatic,4x4,Left wheel,Black,12,16
4077,-,BMW,316,Hatchback,No,Petrol,1.6,250000,4,Automatic,Rear,Left wheel,Black,1,30
31047,333,SUBARU,XV,Jeep,Yes,Hybrid,2.0,99200,4,Tiptronic,4x4,Left wheel,Green,12,11
